brow_lower_l,tongue_Scale_X,tongue_Scale__X,tongue_Scale_Y,tongue_Scale__Y,tongue_Scale_Z,tongue_Scale__Z,nose_out_l,nose_out_r,tongue_u,tongue_u_u,cheek_suck_r,brow_raise_d,mouth_stretch_u,tongue_u_d,tooth_d_d,tongue_d,tooth_r,tooth_d_u,cheek_UP,eye_blink1_l,eye_blink1_r,eye_blink2_l,eye_blink2_r,eye_lidTight_l,eye_lidTight_r,eye_shutTight_l,eye_shutTight_r,brow_lower_r,eye_upperLidRaise_l,eye_upperLidRaise_r,eye_downLidRaise_l,eye_downLidRaise_r,jaw_sideways_l,jaw_sideways_r,jaw_thrust_c,mouth_chew_c,mouth_chinRaise_d,mouth_chinRaise_u,brow_raise_c,mouth_dimple_l,mouth_dimple_r,mouth_funnel_dl,mouth_funnel_dr,mouth_funnel_ul,mouth_funnel_ur,mouth_lipCornerDepressFix_l,mouth_lipCornerDepressFix_r,mouth_lipCornerDepress_l,mouth_lipCornerDepress_r,brow_raise_l,mouth_lipCornerPullOpen_l,mouth_lipCornerPullOpen_r,mouth_lipCornerPull_l,mouth_lipCornerPull_r,mouth_lipStretchOpen_l,mouth_lipStretchOpen_r,mouth_lipStretch_l,mouth_lipStretch_r,mouth_lowerLipDepress_l,mouth_lowerLipDepress_r,brow_raise_r,mouth_lowerLipProtrude_c,mouth_oh_c,mouth_oo_c,mouth_pressFix_c,mouth_press_l,mouth_press_r,mouth_pucker_l,mouth_pucker_r,mouth_screamFix_c,mouth_sideways_l,cheek_puff_l,mouth_sideways_r,mouth_stretch_c,mouth_suck_dl,mouth_suck_dr,mouth_suck_ul,mouth_suck_ur,mouth_upperLipRaise_l,mouth_upperLipRaise_r,nose_wrinkle_l,nose_wrinkle_r,cheek_puff_r,tooth_l,eye_lookDown1_l,eye_lookDown2_l,eye_lookLeft_l,eye_lookRight_l,eye_lookUp_l,eye_lookDown1_r,eye_lookDown2_r,eye_lookLeft_r,cheek_raise_l,eye_lookRight_r,eye_lookUp_r,tongue_Rot_1X,tongue_Rot__1X,tongue_Rot_2X,tongue_Rot__2X,tongue_Rot_3X,tongue_Rot__3X,tongue_Rot_1Y,tongue_Rot__1Y,cheek_raise_r,tongue_Rot_2Y,tongue_Rot__2Y,tongue_Rot_3Y,tongue_Rot__3Y,tongue_Rot_1Z,tongue_Rot__1Z,tongue_Rot_2Z,tongue_Rot__2Z,tongue_Rot_3Z,tongue_Rot__3Z,cheek_suck_l
0,0,0,0,0,0,0,0,0,0,6.10E-05,0,0,0.000108031,-1.53E-06,0.000698851,0,0,-1.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-06,0,0,0,0,0.000693246,0,0.000105767,0.000105927,0.006396048,0.006396048,0.003569817,0.003569815,0,0,0,0,0,0.000122342,0.000105759,0.003138768,0.003138767,0,0,-0.000817727,-0.000817728,0.002340686,0.002434583,0,0,0.087528497,-0.000145896,0,0.000623736,0.000623735,0.001676489,0.001676491,0,0,0,0,0.244531795,0.002901689,0.00290169,0.001226303,0.001226304,0.004027398,0.004141639,5.07E-05,5.07E-05,0,-2.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000148652,0,0,0.000119654,-1.03E-05,0.001340847,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97E-09,0,0,0,0,0.000568484,0,4.29E-05,4.57E-05,0.021932308,0.021932308,0.015815692,0.015815692,0,0,0,0,0,7.35E-05,4.28E-05,0.003703655,0.003703654,0,0,-0.000318512,-0.000318512,0.003300084,0.003372423,0,0,0.275216699,0.006723726,0,0.00029393,0.000293929,0.043093566,0.043093558,0,0,0,0,0.194526717,0.001120889,0.001120889,-0.000888491,-0.000888488,0.005432891,0.005641118,-3.39E-05,-3.39E-05,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000109199,0,0,0.000108869,-1.12E-05,0.002876397,0,0,1.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32E-05,0,0,0,0,0.000507562,0,6.25E-05,6.46E-05,0.003800843,0.003800843,0.001256917,0.001256917,0,0,0,0,0,8.73E-05,6.25E-05,0.002860885,0.002860884,0,0,-0.000480681,-0.00048068,0.00485825,0.00493191,0,0,0.190181419,0.005338109,0,0.000483904,0.000483904,0.029711165,0.029711204,0,0,0,0,0.197702169,0.001566632,0.001566632,-0.000120533,-0.000120531,0.003934667,0.00386178,-4.45E-05,-4.45E-05,0,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000181695,0,0,0.000116904,-1.93E-05,0.001219564,0,0,8.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19E-05,0,0,0,0,0.00015224,0,-9.32E-06,-4.13E-06,-0.001279917,-0.001279917,-0.002441315,-0.002441315,0,0,0,0,0,3.31E-05,-9.36E-06,0.001238507,0.001238507,0,0,-0.000947033,-0.000947034,0.004940121,0.004985735,0,0,0.365757823,0.013910441,0,-0.000583674,-0.000583674,0.077213213,0.077213347,0,0,0,0,0.135029808,8.91E-05,8.91E-05,-0.002346164,-0.002346162,0.004566057,0.004183196,-0.000246888,-0.000246887,0,9.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.27E-05,0,0,0.000232123,1.86E-05,0.002747336,0,0,0.000126506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108408,0,0,0,0,0.001314971,0,-7.95E-05,-7.23E-05,0.028144825,0.028144827,0.016585261,0.016585261,0,0,0,0,0,-9.17E-06,-7.94E-05,0.000708573,0.000708572,0,0,-0.0005192,-0.0005192,0.004857106,0.004890988,0,0,0.166450247,0.079391547,0,-0.00019344,-0.00019344,0.253093749,0.25309369,0,0,0,0,0.090092853,0.000283407,0.000283407,-0.00193977,-0.001939769,0.002508298,0.002184656,-9.16E-05,-9.16E-05,0,-1.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.65E-05,0,0,0.000194541,6.23E-06,0.00140767,0,0,0.000117721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54E-05,0,0,0,0,0.001420651,0,-8.97E-05,-8.32E-05,0.051010676,0.051010676,0.031891257,0.031891257,0,0,0,0,0,-3.07E-05,-8.97E-05,0.002589804,0.002589802,0,0,-0.000343643,-0.000343644,0.005492508,0.005524358,0,0,0.225495428,0.055746105,0,9.42E-05,9.42E-05,0.21102652,0.211026475,0,0,0,0,0.085931495,-0.000393408,-0.000393409,-0.002361748,-0.002361746,0.00281808,0.003136709,6.43E-05,6.43E-05,0,1.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9.25E-05,0,0,0.000189719,-1.65E-05,0.000953413,0,0,5.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.77E-05,0,0,0,0,0.003336938,0,-7.25E-06,-3.23E-06,0.059228487,0.059228487,0.048330724,0.048330724,0,0,0,0,0,2.84E-05,-7.31E-06,0.00165813,0.00165813,0,0,0.000296258,0.00029626,0.006692021,0.006757895,0,0,0.275983065,0.02277974,0,-0.000598306,-0.000598307,0.138827682,0.138827607,0,0,0,0,0.180642143,0.016066629,0.016066629,0.002294789,0.00229479,0.010281716,0.010857822,0.000145747,0.000145747,0,3.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000393248,0,0,0.000107679,-4.45E-05,-0.003740561,0,0,0.000104546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.27E-05,0,0,0,0,-0.000497338,0,3.38E-05,3.93E-05,0.017420467,0.017420469,0.022624563,0.022624563,0,0,0,0,0,7.84E-05,3.38E-05,0.033939101,0.033939101,0,0,0.000625714,0.000625713,0.016842544,0.01687273,0,0,0.600107014,-0.002745899,0,-0.000818377,-0.000818377,0.00664846,0.006648744,0,0,0,0,0.095515415,-0.000888199,-0.000888198,-0.003689166,-0.003689167,0.010377653,0.01028803,-0.000499288,-0.000499288,0,0.000231738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000299983,0,0,0.000134048,-3.23E-05,-0.003368795,0,0,0.000122218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23E-05,0,0,0,0,-0.000279026,0,2.75E-05,3.38E-05,0.010396773,0.010396771,0.015528503,0.015528502,0,0,0,0,0,8.15E-05,2.75E-05,0.039735056,0.039735056,0,0,-1.91E-05,-1.91E-05,0.008729763,0.008761941,0,0,0.519642711,0.010092272,0,-0.00098549,-0.000985488,0.075593069,0.075593285,0,0,0,0,0.099381939,-0.000560515,-0.000560514,-0.003223998,-0.003223999,0.005704137,0.005339996,-0.000572729,-0.000572729,0,0.000176024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.98E-05,0,0,0.000215134,-2.64E-05,5.25E-05,0,0,0.000157963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197594,0,0,0,0,0.001023792,0,-9.87E-05,-8.98E-05,0.018818427,0.018818429,0.008231984,0.008231984,0,0,0,0,0,-3.94E-05,-9.88E-05,0.001381471,0.00138147,0,0,0.000487018,0.000487018,0.009124799,0.009170916,0,0,0.435858309,0.040976632,0,-0.00125835,-0.001258347,0.286151111,0.286151171,0,0,0,0,0.135404646,-0.000921009,-0.000921008,-0.003885584,-0.003885583,0.005706146,0.005171414,-0.000300861,-0.000300861,0,6.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.21E-05,0,0,0.000253686,-2.49E-06,0.000675275,0,0,0.000168202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287085,0,0,0,0,0.001099019,0,-8.21E-05,-7.32E-05,0.005002022,0.005002018,-0.002608918,-0.00260892,0,0,0,0,0,-1.35E-05,-8.21E-05,0.001154857,0.001154856,0,0,0.00021776,0.000217759,0.007072204,0.007127917,0,0,0.346749514,0.066206932,0,-0.001717502,-0.001717501,0.316506892,0.316506922,0,0,0,0,0.149683312,-0.000713943,-0.000713941,-0.003783363,-0.003783362,0.005323544,0.0044241,-0.00035829,-0.00035829,0,2.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.76E-05,0,0,0.000205948,-1.52E-05,0.00044774,0,0,0.000154009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220944,0,0,0,0,0.000936877,0,-9.53E-05,-8.66E-05,0.006683068,0.006683066,-0.000158312,-0.000158316,0,0,0,0,0,-3.29E-05,-9.53E-05,0.001362745,0.001362743,0,0,0.000610941,0.000610941,0.006383629,0.006428152,0,0,0.383931994,0.048502415,0,-0.001588707,-0.001588708,0.284486383,0.284486502,0,0,0,0,0.123402499,-0.001128844,-0.001128843,-0.004136859,-0.004136857,0.005342093,0.004548958,-0.000341535,-0.000341535,0,5.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.02E-05,0,0,0.000211956,-1.60E-05,0.001876383,0,0,0.000137207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181568,0,0,0,0,0.000999573,0,-8.01E-05,-7.23E-05,0.002954986,0.002954986,-0.002877679,-0.002877679,0,0,0,0,0,-2.28E-05,-8.02E-05,0.001768888,0.001768887,0,0,0.000629337,0.000629336,0.004512547,0.004558772,0,0,0.348111212,0.047381002,0,-0.000770492,-0.000770491,0.248207211,0.248207301,0,0,0,0,0.124471836,-0.000191643,-0.000191642,-0.003161034,-0.003161032,0.005842369,0.005126888,-0.00029316,-0.00029316,0,5.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000196953,0,0,0.000192181,-1.46E-05,0.00024694,0,0,0.000112765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168872,0,0,0,0,0.000579509,0,-6.46E-06,-5.69E-07,0.011286665,0.011286668,0.005459249,0.005459249,0,0,0,0,0,4.21E-05,-6.52E-06,0.00254507,0.002545069,0,0,-0.000322993,-0.000322995,0.00800886,0.008088708,0,0,0.442094535,0.022590805,0,-0.000766838,-0.000766835,0.132449567,0.132449597,0,0,0,0,0.198354289,-1.32E-05,-1.32E-05,-0.002362765,-0.002362762,0.00704477,0.006785165,-0.000273548,-0.000273548,0,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00016156,0,0,8.67E-05,-1.46E-05,0.002134152,0,0,3.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24E-05,0,0,0,0,0.00027234,0,3.90E-05,4.19E-05,0.001174448,0.00117445,0.002293589,0.002293589,0,0,0,0,0,6.88E-05,3.89E-05,0.009024116,0.009024115,0,0,-0.000496875,-0.000496875,0.008514803,0.008564275,0,0,0.249131337,-0.002873772,0,0.000189331,0.000189331,0.003527738,0.0035278,0,0,0,0,0.134189576,0.000446624,0.000446626,-0.000815559,-0.000815559,0.004363117,0.004242511,-0.000111558,-0.000111558,0,6.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000107262,0,0,0.000145683,-4.41E-05,0.001904131,0,0,9.41E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000209184,0,0,0,0,0.001238631,0,7.88E-05,7.98E-05,0.020555394,0.020555396,-0.005727259,-0.005727259,0,0,0,0,0,0.000104514,7.89E-05,0.049258791,0.049258791,0,0,-0.001845314,-0.001845314,0.002991226,0.003062142,0,0,0.195730329,-0.001028912,0,0.001040438,0.001040438,0.004324421,0.004324293,0,0,0,0,0.170558423,0.001389917,0.001389918,-0.000943143,-0.000943142,0.034533951,0.036218267,0.000479768,0.000479768,0,5.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000185962,0,0,0.00012229,-2.58E-05,0.001071916,0,0,4.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.94E-05,0,0,0,0,0.000681388,0,3.81E-05,4.07E-05,0.020627564,0.020627562,0.009293171,0.009293171,0,0,0,0,0,6.61E-05,3.81E-05,0.011960399,0.011960398,0,0,-0.000973816,-0.000973816,0.002095781,0.002163479,0,0,0.32032901,-0.001135102,0,0.000489576,0.000489577,0.004824989,0.004824966,0,0,0,0,0.178281069,0.000944553,0.000944554,-0.001759185,-0.001759184,0.018634299,0.019389948,0.000135737,0.000135738,0,9.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000166633,0,0,0.000129444,-1.06E-05,0.002449155,0,0,1.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.10E-06,0,0,0,0,0.000277899,0,0.000117064,0.000118512,0.017520577,0.017520577,0.018443728,0.018443726,0,0,0,0,0,0.000141437,0.000117036,0.01150633,0.01150633,0,0,-0.000264619,-0.000264619,0.007998767,0.008094074,0,0,0.255031943,-0.000281344,0,0.000588371,0.000588372,0.012008592,0.012008624,0,0,0,0,0.247681648,0.001500083,0.001500082,-0.000518398,-0.000518397,0.005240982,0.005283914,-0.00013553,-0.000135529,0,4.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000261355,0,0,0.00012844,-1.63E-05,-0.00125976,0,0,5.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93E-05,0,0,0,0,0.000102691,0,8.24E-05,8.57E-05,0.025272377,0.025272377,0.0263306,0.0263306,0,0,0,0,0,0.000117017,8.23E-05,0.011646617,0.011646615,0,0,-0.000247343,-0.000247343,0.014531695,0.014608203,0,0,0.412703037,0.000322261,0,-0.000354846,-0.000354846,0.019264033,0.019264095,0,0,0,0,0.208400592,0.000125147,0.000125148,-0.002401738,-0.002401737,0.007706264,0.00775387,-0.000264037,-0.000264037,0,0.000116348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000298716,0,0,0.000146984,-5.64E-06,-0.002568417,0,0,2.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000131569,0,0,0,0,-0.000231724,0,0.000253762,0.000254338,0.102103606,0.102103606,0.098237798,0.098237798,0,0,0,0,0,0.000297777,0.000253848,0.097411126,0.097411126,0,0,-0.000570642,-0.000570642,0.035005894,0.035095207,0,0,0.330128074,-0.004818255,0,0.000415452,0.00041545,-0.000741193,-0.000741258,0,0,0,0,0.226653963,-0.000328857,-0.000328854,-0.001971986,-0.001971986,0.016600106,0.018058855,-0.000179674,-0.000179674,0,0.000102714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000230474,0,0,0.000100063,-1.96E-06,-0.00303826,0,0,1.57E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000161067,0,0,0,0,0.000261343,0,0.000198049,0.000198245,0.125616759,0.125616759,0.112905435,0.112905428,0,0,0,0,0,0.000235338,0.000198137,0.082389183,0.082389176,0,0,-0.000809755,-0.000809756,0.043703035,0.043764085,0,0,0.211568281,-0.004814823,0,0.00133249,0.00133249,-0.001195591,-0.001195731,0,0,0,0,0.165326118,-0.00102081,-0.001020809,-0.001234065,-0.001234064,0.010734379,0.01257638,9.90E-05,9.90E-05,0,5.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000131578,0,0,3.57E-05,3.03E-05,-0.002742007,0,0,2.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000152228,0,0,0,0,0.000756832,0,1.49E-05,1.67E-05,0.121310949,0.121310949,0.110724457,0.110724457,0,0,0,0,0,4.87E-05,1.49E-05,0.004279373,0.004279373,0,0,-0.001685305,-0.001685304,0.015991546,0.016007978,0,0,0.167073637,-0.00126895,0,-0.000208142,-0.000208142,0.009451609,0.009451604,0,0,0,0,0.079306066,-0.000275111,-0.00027511,-0.002478025,-0.002478023,0.00618137,0.007710606,0.000398923,0.000398923,0,3.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000134185,0,0,3.27E-05,5.87E-05,-0.002183627,0,0,2.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000281677,0,0,0,0,0.000851731,0,6.06E-05,6.14E-05,0.174264833,0.174264833,0.166178912,0.166178912,0,0,0,0,0,9.86E-05,6.07E-05,0.022138905,0.022138905,0,0,-0.001547261,-0.001547261,0.009293809,0.009307304,0,0,0.096207008,-0.000254684,0,0.000758543,0.000758542,0.00024813,0.000247946,0,0,0,0,0.068668969,0.000612561,0.000612562,-0.001881681,-0.001881677,-0.003199472,-0.001187443,0.00045183,0.00045183,0,1.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000140694,0,0,6.73E-05,1.41E-05,-0.000561749,0,0,-9.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00046998,0,0,0,0,0.00048293,0,0.000210193,0.000209654,0.128288358,0.128288358,0.12522456,0.12522456,0,0,0,0,0,0.000249272,0.00021037,0.104882434,0.104882434,0,0,-0.000380652,-0.000380652,0.009362068,0.009379864,0,0,0.002248622,4.26E-05,0,0.0017024,0.0017024,-0.001016928,-0.00101704,0,0,0,0,0.051118471,0.001387154,0.001387155,0.000124057,0.00012406,-0.001461983,0.000202026,0.000151462,0.000151462,0,5.77E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000123083,0,0,8.09E-05,3.17E-05,0.002385953,0,0,-1.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000390296,0,0,0,0,0.00063191,0,0.000210032,0.000208706,0.146137819,0.146137834,0.138517261,0.138517261,0,0,0,0,0,0.000242893,0.000210156,0.079416826,0.079416826,0,0,-0.000912171,-0.000912171,0.008241786,0.008297922,0,0,0.006085865,-0.00018547,0,0.002318868,0.002318869,-0.001397409,-0.001397634,0,0,0,0,0.138726413,0.000952668,0.00095267,-0.000282133,-0.000282131,-0.00157949,0.000334342,0.000307692,0.000307692,0,-1.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.35E-05,0,0,5.66E-05,2.91E-05,0.004307822,0,0,-1.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000169653,0,0,0,0,0.001268138,0,6.64E-05,6.62E-05,0.103054106,0.103054106,0.08406201,0.08406201,0,0,0,0,0,8.94E-05,6.64E-05,0.008235093,0.008235093,0,0,-0.002015543,-0.002015542,0.003913408,0.003976837,0,0,0.016274676,0.000561913,0,0.001551402,0.001551402,-0.001807619,-0.001807934,0,0,0,0,0.164981365,0.000858515,0.000858516,-0.000220492,-0.000220488,0.00512147,0.006861154,0.000621859,0.000621859,0,-4.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.14E-05,0,0,0.000101338,3.04E-05,0.003772228,0,0,-3.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000213711,0,0,0,0,0.001051721,0,0.00017044,0.000168622,0.120274112,0.120274112,0.101298012,0.101298012,0,0,0,0,0,0.000192026,0.000170481,0.033157162,0.033157159,0,0,-0.002080814,-0.002080814,0.007565127,0.007666234,0,0,0.013110358,0.000199088,0,0.002170062,0.002170062,-0.002457814,-0.002458064,0,0,0,0,0.252554536,0.001212036,0.001212038,0.000164235,0.000164237,0.003855572,0.005813913,0.000529419,0.000529419,0,-5.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000108874,0,0,0.000147652,2.65E-05,0.002327556,0,0,-3.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000194891,0,0,0,0,0.000812621,0,0.000216376,0.000214421,0.125278413,0.125278413,0.110537507,0.110537507,0,0,0,0,0,0.000240517,0.000216431,0.053708881,0.053708881,0,0,-0.002102078,-0.002102077,0.013567596,0.013684548,0,0,0.054133601,0.00022108,0,0.002702834,0.002702835,-0.003993891,-0.003994187,0,0,0,0,0.276607573,0.001435565,0.001435567,0.00057414,0.000574142,0.005644275,0.007568413,0.000370695,0.000370695,0,-3.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000145857,0,0,0.000139917,2.13E-05,0.0007479,0,0,-1.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000301635,0,0,0,0,0.001147131,0,0.000165684,0.000164515,0.150592014,0.150592014,0.133481398,0.133481383,0,0,0,0,0,0.000192558,0.000165727,0.050055966,0.050055966,0,0,-0.001640603,-0.001640603,0.004560258,0.004648907,0,0,0.109723158,0.000427927,0,0.002929652,0.002929651,-0.003040977,-0.0030414,0,0,0,0,0.216597959,0.002368227,0.002368228,-1.98E-05,-1.98E-05,0.012848861,0.015307615,0.000582065,0.000582065,0,1.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000160661,0,0,9.74E-05,-1.82E-06,0.001149163,0,0,3.57E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000269168,0,0,0,0,0.000756693,0,0.000106763,0.000107688,0.079653412,0.079653412,0.079563618,0.079563625,0,0,0,0,0,0.00013185,0.000106821,0.043944828,0.043944824,0,0,0.000505153,0.000505153,0.008519942,0.008554541,0,0,0.122144327,0.001929371,0,0.00230005,0.002300051,-0.000132356,-0.000132488,0,0,0,0,0.092832714,0.00200577,0.002005772,0.000625513,0.000625514,-0.002702774,-0.001918901,8.85E-05,8.85E-05,0,3.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000261028,0,0,8.00E-05,4.11E-05,-0.001340721,0,0,6.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000304028,0,0,0,0,0.000849636,0,5.80E-05,6.03E-05,0.185547337,0.185547337,0.176435709,0.176435709,0,0,0,0,0,0.000103082,5.80E-05,0.033740707,0.03374071,0,0,0.000451595,0.000451595,0.007341098,0.007359426,0,0,0.304645807,-0.002326845,0,0.000695899,0.000695902,0.000932515,0.000932269,0,0,0,0,0.074972436,0.000200146,0.000200148,-0.003314076,-0.003314073,0.005721196,0.008047385,0.000383783,0.000383783,0,0.000119329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000301714,0,0,0.000128666,-2.14E-06,-0.002144304,0,0,4.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000332018,0,0,0,0,0.00031656,0,0.000177728,0.000179153,0.146131694,0.146131694,0.132481009,0.132481009,0,0,0,0,0,0.000227639,0.000177836,0.096488692,0.096488692,0,0,-0.000508048,-0.000508048,0.023495026,0.023541857,0,0,0.333403707,-0.002510027,0,0.001221123,0.001221123,0.002182871,0.002182847,0,0,0,0,0.112719856,-0.000610151,-0.000610151,-0.003475966,-0.003475965,0.016274855,0.018549703,0.000102544,0.000102545,0,0.000127145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
