brow_lower_l,tongue_Scale_X,tongue_Scale__X,tongue_Scale_Y,tongue_Scale__Y,tongue_Scale_Z,tongue_Scale__Z,nose_out_l,nose_out_r,tongue_u,tongue_u_u,cheek_suck_r,brow_raise_d,mouth_stretch_u,tongue_u_d,tooth_d_d,tongue_d,tooth_r,tooth_d_u,cheek_UP,eye_blink1_l,eye_blink1_r,eye_blink2_l,eye_blink2_r,eye_lidTight_l,eye_lidTight_r,eye_shutTight_l,eye_shutTight_r,brow_lower_r,eye_upperLidRaise_l,eye_upperLidRaise_r,eye_downLidRaise_l,eye_downLidRaise_r,jaw_sideways_l,jaw_sideways_r,jaw_thrust_c,mouth_chew_c,mouth_chinRaise_d,mouth_chinRaise_u,brow_raise_c,mouth_dimple_l,mouth_dimple_r,mouth_funnel_dl,mouth_funnel_dr,mouth_funnel_ul,mouth_funnel_ur,mouth_lipCornerDepressFix_l,mouth_lipCornerDepressFix_r,mouth_lipCornerDepress_l,mouth_lipCornerDepress_r,brow_raise_l,mouth_lipCornerPullOpen_l,mouth_lipCornerPullOpen_r,mouth_lipCornerPull_l,mouth_lipCornerPull_r,mouth_lipStretchOpen_l,mouth_lipStretchOpen_r,mouth_lipStretch_l,mouth_lipStretch_r,mouth_lowerLipDepress_l,mouth_lowerLipDepress_r,brow_raise_r,mouth_lowerLipProtrude_c,mouth_oh_c,mouth_oo_c,mouth_pressFix_c,mouth_press_l,mouth_press_r,mouth_pucker_l,mouth_pucker_r,mouth_screamFix_c,mouth_sideways_l,cheek_puff_l,mouth_sideways_r,mouth_stretch_c,mouth_suck_dl,mouth_suck_dr,mouth_suck_ul,mouth_suck_ur,mouth_upperLipRaise_l,mouth_upperLipRaise_r,nose_wrinkle_l,nose_wrinkle_r,cheek_puff_r,tooth_l,eye_lookDown1_l,eye_lookDown2_l,eye_lookLeft_l,eye_lookRight_l,eye_lookUp_l,eye_lookDown1_r,eye_lookDown2_r,eye_lookLeft_r,cheek_raise_l,eye_lookRight_r,eye_lookUp_r,tongue_Rot_1X,tongue_Rot__1X,tongue_Rot_2X,tongue_Rot__2X,tongue_Rot_3X,tongue_Rot__3X,tongue_Rot_1Y,tongue_Rot__1Y,cheek_raise_r,tongue_Rot_2Y,tongue_Rot__2Y,tongue_Rot_3Y,tongue_Rot__3Y,tongue_Rot_1Z,tongue_Rot__1Z,tongue_Rot_2Z,tongue_Rot__2Z,tongue_Rot_3Z,tongue_Rot__3Z,cheek_suck_l
0,0,0,0,0,0,0,0,0,0,3.48E-05,0,0,-4.53E-05,-3.31E-06,0.001485955,0,0,5.88E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194339,0,0,0,0,0.000154389,0,-5.18E-05,-5.18E-05,0.002174743,0.002174743,0.001327869,0.001327869,0,0,0,0,0,-5.18E-05,-5.18E-05,0.00088321,0.00088321,0,0,0.002021907,0.002021906,0.02885019,0.028856639,0,0,0.002149969,0.000885086,0,-0.000176198,-0.000176198,0.001072947,0.001072336,0,0,0,0,0.281972051,0.000997187,0.000997187,0.000152017,0.000152017,0.002552264,0.002337632,6.87E-05,6.87E-05,0,-7.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.59E-05,0,0,-4.53E-05,-3.37E-06,0.001142539,0,0,6.79E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163286,0,0,0,0,2.57E-05,0,-6.61E-05,-6.61E-05,0.002516106,0.002516106,0.001355305,0.001355305,0,0,0,0,0,-6.61E-05,-6.61E-05,0.000916069,0.000916069,0,0,0.001842054,0.001842053,0.001859538,0.001865309,0,0,0.00309914,0.000933893,0,-0.000239182,-0.000239179,0.000586793,0.000586074,0,0,0,0,0.301799595,0.00128807,0.00128807,0.000527367,0.000527369,0.000770779,0.000653846,6.23E-05,6.23E-05,0,-8.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.88E-05,0,0,-5.39E-05,-4.05E-06,0.001245254,0,0,7.70E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166463,0,0,0,0,7.94E-06,0,-6.74E-05,-6.74E-05,0.002815727,0.002815731,0.001814649,0.001814652,0,0,0,0,0,-6.74E-05,-6.74E-05,0.000979739,0.000979738,0,0,0.00187397,0.00187397,0.002074122,0.002082171,0,0,0.003473882,0.000897353,0,-0.00039026,-0.000390257,0.000154981,0.000154102,0,0,0,0,0.352767467,0.001376347,0.001376348,0.000352047,0.000352048,0.000695142,0.000557931,7.79E-05,7.79E-05,0,-8.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.05E-05,0,0,-3.62E-05,-3.16E-06,0.001458855,0,0,4.70E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141268,0,0,0,0,8.14E-05,0,-6.73E-05,-6.73E-05,0.003457408,0.003457408,0.003058104,0.003058104,0,0,0,0,0,-6.73E-05,-6.73E-05,0.001437044,0.001437045,0,0,0.001744137,0.001744136,0.002621425,0.002628492,0,0,0.102844283,0.00049982,0,-0.001117481,-0.00111748,-0.00027422,-0.00027509,0,0,0,0,0.381040454,0.001287573,0.001287574,-0.000215356,-0.000215355,0.001015553,0.000899315,9.47E-05,9.47E-05,0,-5.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.49E-05,0,0,-3.65E-05,-3.85E-06,0.00090894,0,0,4.58E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138087,0,0,0,0,5.40E-05,0,-7.00E-05,-7.00E-05,0.003123797,0.003123797,0.002983224,0.002983224,0,0,0,0,0,-7.00E-05,-7.00E-05,0.001281753,0.001281752,0,0,0.001714221,0.001714219,0.002426684,0.002437295,0,0,0.16571191,0.000762898,0,-0.002235665,-0.002235665,-0.000791147,-0.000792354,0,0,0,0,0.497804105,0.001647956,0.001647958,-0.000496736,-0.000496735,0.000879616,0.000731407,0.000136919,0.000136919,0,-2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.28E-05,0,0,-8.71E-06,-3.34E-06,0.00525433,0,0,4.22E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119315,0,0,0,0,1.85E-05,0,-7.01E-05,-7.01E-05,0.004095096,0.004095098,0.003258873,0.003258873,0,0,0,0,0,-7.01E-05,-7.01E-05,0.001084841,0.001084841,0,0,0.001614121,0.00161412,0.003223453,0.003233504,0,0,0.173929989,0.007891003,0,-0.002097474,-0.002097473,0.008398447,0.008397479,0,0,0,0,0.450948119,0.001715799,0.001715799,-0.0002248,-0.000224799,0.001025259,0.000898596,0.000131799,0.000131799,0,-3.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.31E-06,0,0,-3.70E-05,-4.35E-06,0.001751194,0,0,7.83E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192689,0,0,0,0,-0.00010062,0,-9.62E-05,-9.62E-05,0.03215982,0.032159816,0.028741259,0.028741259,0,0,0,0,0,-9.62E-05,-9.62E-05,0.00108101,0.001081009,0,0,0.001103307,0.001103307,0.001499927,0.001505308,0,0,0.152083173,0.003422591,0,-0.002571711,-0.00257171,0.03559272,0.035591662,0,0,0,0,0.439967602,0.001245545,0.001245544,-0.000632821,-0.000632821,-2.54E-05,0.000113461,6.66E-05,6.66E-05,0,-4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.51E-05,0,0,0.000100805,-3.31E-06,0.023457576,0,0,4.88E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68E-05,0,0,0,0,-0.000356775,0,-5.81E-05,-5.81E-05,0.003698751,0.003698751,0.00183541,0.00183541,0,0,0,0,0,-5.81E-05,-5.81E-05,0.000521668,0.000521669,0,0,0.00116953,0.00116953,0.000654547,0.000666574,0,0,0.251278996,0.028025333,0,-0.002403587,-0.002403587,0.081293374,0.081292987,0,0,0,0,0.415217638,0.001265008,0.001265009,-0.000256876,-0.000256876,0.000831035,0.000651339,0.000111368,0.000111368,0,-5.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-8.87E-06,0,0,0.000120529,-3.71E-06,0.004304667,0,0,6.97E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85E-05,0,0,0,0,-0.000899406,0,-5.48E-05,-5.48E-05,0.002977416,0.002977414,-0.000237357,-0.000237357,0,0,0,0,0,-5.48E-05,-5.48E-05,0.00065437,0.000654368,0,0,0.000628094,0.000628092,9.79E-05,8.50E-05,0,0,0.242019624,0.073480614,0,-0.001346839,-0.001346839,0.115613453,0.115612864,0,0,0,0,0.29581061,0.000755767,0.000755768,0.000356333,0.000356331,0.000505462,0.000168655,0.00012424,0.00012424,0,-1.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-4.96E-06,0,0,2.17E-05,8.01E-07,0.001701431,0,0,-1.44E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55E-05,0,0,0,0,0.000287863,0,-6.26E-05,-6.26E-05,0.00152782,0.00152782,0.001028787,0.001028787,0,0,0,0,0,-6.26E-05,-6.26E-05,0.001598765,0.001598765,0,0,0.000916837,0.000916837,0.002413522,0.002408447,0,0,0.166778326,0.002340853,0,-0.000851672,-0.000851671,0.006409727,0.006409584,0,0,0,0,0.155014068,0.000866003,0.000866004,-0.000133534,-0.000133534,0.001379017,0.001344602,4.26E-05,4.26E-05,0,-4.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.44E-06,0,0,7.99E-06,1.04E-06,0.000887422,0,0,-2.55E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135948,0,0,0,0,0.000258184,0,-6.06E-05,-6.06E-05,0.001707565,0.001707565,0.001164388,0.001164388,0,0,0,0,0,-6.06E-05,-6.06E-05,0.001863691,0.00186369,0,0,0.001216875,0.001216874,0.002641894,0.002633251,0,0,0.062648386,0.00066944,0,0.000532597,0.000532598,0.001387885,0.001388028,0,0,0,0,0.034485675,0.000655395,0.000655395,0.000429112,0.000429112,0.001357395,0.00134412,-1.00E-05,-1.00E-05,0,-7.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9.16E-06,0,0,8.68E-06,7.73E-07,0.000763363,0,0,3.82E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134535,0,0,0,0,0.000184834,0,-6.01E-05,-6.01E-05,0.001554456,0.001554456,0.001004105,0.001004105,0,0,0,0,0,-6.01E-05,-6.01E-05,0.001569919,0.001569919,0,0,0.001294685,0.001294684,0.002612865,0.002604172,0,0,0.049208768,0.004461027,0,0.000789489,0.00078949,0.001259468,0.001259606,0,0,0,0,0.030761033,0.000554836,0.000554837,0.000503009,0.00050301,0.001056469,0.001020306,-1.10E-05,-1.10E-05,0,-8.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.56E-05,0,0,5.23E-06,5.51E-07,0.000435078,0,0,1.23E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149509,0,0,0,0,0.000155278,0,-5.95E-05,-5.95E-05,0.001218934,0.001218934,0.000804313,0.000804311,0,0,0,0,0,-5.95E-05,-5.95E-05,0.001518954,0.001518953,0,0,0.001293382,0.001293381,0.002517428,0.002508275,0,0,0.008558713,0.004106392,0,0.001164398,0.001164399,0.001494242,0.001494393,0,0,0,0,0.007886097,0.000479272,0.000479273,0.000571253,0.000571253,0.000746039,0.000693916,-2.73E-05,-2.73E-05,0,-9.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.69E-05,0,0,2.64E-06,6.20E-07,0.000409228,0,0,1.07E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015867,0,0,0,0,0.000186114,0,-5.96E-05,-5.96E-05,0.001230873,0.001230873,0.000893023,0.000893021,0,0,0,0,0,-5.96E-05,-5.96E-05,0.001610748,0.001610748,0,0,0.001299408,0.001299408,0.002460608,0.002451492,0,0,0.003521834,0.000563045,0,0.001151795,0.001151796,0.00162703,0.001627186,0,0,0,0,0.004130661,0.000510301,0.000510301,0.000574978,0.000574978,0.000785198,0.000743226,-3.50E-05,-3.50E-05,0,-9.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.70E-05,0,0,1.25E-06,6.16E-07,0.000476346,0,0,1.10E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154941,0,0,0,0,0.000202165,0,-5.97E-05,-5.97E-05,0.001415674,0.001415677,0.000977322,0.000977319,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001824624,0.001824623,0,0,0.001283315,0.001283314,0.00253862,0.002529588,0,0,0.003367197,0.000665197,0,0.001134346,0.001134347,0.001769798,0.001769958,0,0,0,0,0.005353481,0.00057071,0.000570711,0.000612494,0.000612494,0.001018558,0.000984644,-3.17E-05,-3.17E-05,0,-9.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.71E-05,0,0,1.17E-06,6.02E-07,0.000486373,0,0,1.12E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155118,0,0,0,0,0.000199922,0,-5.97E-05,-5.97E-05,0.001412276,0.001412276,0.000972152,0.00097215,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001798626,0.001798626,0,0,0.001287767,0.001287766,0.002533825,0.002524856,0,0,0.003381174,0.000659567,0,0.001129841,0.001129841,0.001757432,0.00175759,0,0,0,0,0.006324008,0.000564312,0.000564313,0.00060996,0.000609959,0.001001431,0.000966761,-3.16E-05,-3.16E-05,0,-9.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.72E-05,0,0,1.30E-06,5.95E-07,0.000483453,0,0,1.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155638,0,0,0,0,0.00019696,0,-5.97E-05,-5.97E-05,0.001389116,0.001389112,0.000959814,0.000959815,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001761055,0.001761054,0,0,0.001291811,0.00129181,0.002522405,0.002513459,0,0,0.003405992,0.000644932,0,0.001129674,0.001129675,0.001734789,0.001734944,0,0,0,0,0.006655097,0.000554161,0.000554161,0.000604357,0.000604358,0.000965917,0.000929941,-3.19E-05,-3.19E-05,0,-9.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.72E-05,0,0,1.54E-06,5.90E-07,0.000474231,0,0,1.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156441,0,0,0,0,0.000192918,0,-5.97E-05,-5.97E-05,0.001351446,0.001351446,0.000941198,0.000941198,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001708726,0.001708725,0,0,0.001296737,0.001296736,0.002505172,0.002496235,0,0,0.003441915,0.000622623,0,0.00113132,0.001131321,0.001701832,0.001701985,0,0,0,0,0.006798878,0.000539755,0.000539755,0.00059598,0.00059598,0.000913271,0.000875412,-3.25E-05,-3.25E-05,0,-9.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.72E-05,0,0,1.50E-06,5.88E-07,0.000476908,0,0,1.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156383,0,0,0,0,0.000192983,0,-5.97E-05,-5.97E-05,0.001354981,0.001354974,0.000942361,0.000942361,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001710082,0.001710081,0,0,0.001296944,0.001296943,0.002506249,0.002497321,0,0,0.003440339,0.000624111,0,0.00113039,0.00113039,0.001703355,0.00170351,0,0,0,0,0.006945282,0.000540254,0.000540254,0.000596469,0.000596469,0.000916142,0.000878362,-3.24E-05,-3.24E-05,0,-9.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.72E-05,0,0,1.64E-06,5.87E-07,0.000470633,0,0,1.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156801,0,0,0,0,0.000191046,0,-5.97E-05,-5.97E-05,0.001334786,0.001334783,0.000932809,0.000932809,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001684638,0.001684637,0,0,0.001299092,0.001299092,0.002497409,0.002488477,0,0,0.003458288,0.000612596,0,0.001131843,0.001131844,0.001686838,0.001686994,0,0,0,0,0.00690493,0.000533157,0.000533157,0.000592196,0.000592197,0.000889436,0.000850718,-3.28E-05,-3.28E-05,0,-9.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.72E-05,0,0,1.52E-06,5.87E-07,0.000476718,0,0,1.14E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156473,0,0,0,0,0.000192434,0,-5.97E-05,-5.97E-05,0.001351092,0.001351092,0.000940196,0.000940196,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001703193,0.001703192,0,0,0.001297732,0.001297732,0.002504244,0.002495322,0,0,0.003444798,0.000621557,0,0.001130233,0.001130234,0.001699299,0.001699451,0,0,0,0,0.007027209,0.000538411,0.000538412,0.000595481,0.000595481,0.000909844,0.00087183,-3.25E-05,-3.25E-05,0,-9.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.72E-05,0,0,1.70E-06,5.86E-07,0.000468947,0,0,1.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156991,0,0,0,0,0.000190035,0,-5.96E-05,-5.96E-05,0.00132608,0.00132608,0.000928363,0.000928365,0,0,0,0,0,-5.96E-05,-5.96E-05,0.001671675,0.001671675,0,0,0.001300394,0.001300393,0.002493294,0.002484368,0,0,0.003467027,0.000607294,0,0.001132033,0.001132033,0.001678841,0.001678994,0,0,0,0,0.00697732,0.000529618,0.000529619,0.000590188,0.000590188,0.000876764,0.000837587,-3.29E-05,-3.29E-05,0,-9.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.72E-05,0,0,1.59E-06,5.92E-07,0.000471131,0,0,1.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156554,0,0,0,0,0.000192549,0,-5.97E-05,-5.97E-05,0.0013454,0.001345396,0.000938732,0.000938728,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001703497,0.001703497,0,0,0.001296929,0.001296928,0.002502888,0.002493946,0,0,0.00344608,0.00061958,0,0.00113228,0.001132281,0.001697946,0.001698095,0,0,0,0,0.006679147,0.000538202,0.000538202,0.0005949,0.000594901,0.000906663,0.00086859,-3.26E-05,-3.26E-05,0,-9.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.71E-05,0,0,1.53E-06,6.02E-07,0.000469442,0,0,1.12E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156106,0,0,0,0,0.000195571,0,-5.97E-05,-5.97E-05,0.001363635,0.001363639,0.000949722,0.000949724,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001740895,0.001740895,0,0,0.001292273,0.001292272,0.002513072,0.002504086,0,0,0.003422599,0.000632433,0,0.001134119,0.00113412,0.001719223,0.001719378,0,0,0,0,0.006066844,0.000548067,0.000548068,0.000599965,0.000599965,0.000939172,0.000902342,-3.24E-05,-3.24E-05,0,-9.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.70E-05,0,0,1.67E-06,6.23E-07,0.000453406,0,0,1.08E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155921,0,0,0,0,0.000198536,0,-5.97E-05,-5.97E-05,0.00136492,0.00136492,0.000955617,0.000955617,0,0,0,0,0,-5.97E-05,-5.97E-05,0.001774708,0.001774708,0,0,0.001286073,0.001286072,0.002518538,0.002509458,0,0,0.00340521,0.000638642,0,0.001141069,0.00114107,0.001734482,0.00173464,0,0,0,0,0.004620373,0.000556235,0.000556235,0.000602928,0.000602928,0.000959598,0.000923715,-3.26E-05,-3.26E-05,0,-9.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.65E-05,0,0,3.43E-06,5.19E-07,0.000412561,0,0,9.47E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122817,0,0,0,0,0.000155063,0,-6.89E-05,-6.89E-05,0.001485642,0.001485642,0.000852812,0.000852816,0,0,0,0,0,-6.89E-05,-6.89E-05,0.001931497,0.001931496,0,0,0.00125121,0.001251209,0.002647273,0.002637321,0,0,0.003286459,0.000658815,0,0.001160917,0.001160918,0.001779711,0.001779884,0,0,0,0,0.000900328,0.000629168,0.000629169,0.000667863,0.000667863,0.003943439,0.0039891,-1.61E-05,-1.61E-05,0,-9.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.72E-05,0,0,-7.98E-07,5.52E-07,0.000752131,0,0,9.62E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164629,0,0,0,0,0.000259297,0,-5.46E-05,-5.46E-05,0.001488023,0.001488023,0.000990069,0.000990069,0,0,0,0,0,-5.46E-05,-5.46E-05,0.001992095,0.001992094,0,0,0.001277377,0.001277376,0.01193806,0.011929666,0,0,0.00305564,0.000705382,0,0.001096201,0.001096202,0.002027195,0.002027372,0,0,0,0,0.006075904,0.000646421,0.000646422,0.000674477,0.000674477,0.00155948,0.001492688,-2.61E-05,-2.61E-05,0,-9.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.81E-05,0,0,-2.63E-06,4.34E-07,0.000786157,0,0,1.35E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153283,0,0,0,0,0.000223087,0,-5.81E-05,-5.81E-05,0.00172345,0.00172345,0.00107217,0.001072172,0,0,0,0,0,-5.81E-05,-5.81E-05,0.001966056,0.001966056,0,0,0.001301843,0.001301842,0.005466521,0.005458529,0,0,0.003154881,0.000794542,0,0.001043302,0.001043302,0.001962561,0.001962703,0,0,0,0,0.018268853,0.000629532,0.000629533,0.000669214,0.000669213,0.001403537,0.001365531,-2.31E-05,-2.31E-05,0,-9.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.07E-05,0,0,-4.67E-06,-4.91E-08,0.00093797,0,0,2.10E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157559,0,0,0,0,0.000132161,0,-5.96E-05,-5.96E-05,0.001534361,0.001534361,0.000895496,0.000895495,0,0,0,0,0,-5.96E-05,-5.96E-05,0.001083748,0.001083747,0,0,0.001446934,0.001446934,0.002426449,0.002420381,0,0,0.003695335,0.000582516,0,0.000903266,0.000903266,0.00143633,0.001436371,0,0,0,0,0.052362189,0.000429941,0.000429941,0.000558753,0.000558753,0.000644599,0.000589188,-2.12E-05,-2.12E-05,0,-9.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.44E-05,0,0,-1.41E-05,-8.56E-07,0.001026327,0,0,3.24E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159728,0,0,0,0,9.79E-05,0,-6.10E-05,-6.10E-05,0.001733817,0.001733817,0.000973102,0.000973102,0,0,0,0,0,-6.10E-05,-6.10E-05,0.000925092,0.000925092,0,0,0.001555503,0.001555502,0.002276208,0.002273075,0,0,0.003628191,0.000633336,0,0.000628206,0.000628206,0.001187535,0.001187392,0,0,0,0,0.112431511,0.000591881,0.000591882,0.000539462,0.000539463,0.00059046,0.000517714,-2.16E-06,-2.16E-06,0,-9.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.62E-05,0,0,-1.88E-05,-1.17E-06,0.001289963,0,0,3.75E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156129,0,0,0,0,8.97E-05,0,-6.12E-05,-6.12E-05,0.002028331,0.002028331,0.001055907,0.001055909,0,0,0,0,0,-6.12E-05,-6.12E-05,0.000909389,0.000909389,0,0,0.001604285,0.001604284,0.002321981,0.00232028,0,0,0.003548283,0.000736427,0,0.000498748,0.000498748,0.001225727,0.001225533,0,0,0,0,0.136130661,0.000629014,0.000629015,0.00056568,0.00056568,0.000743942,0.000672103,7.45E-06,7.45E-06,0,-9.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
